ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
31399,32.12,27.95,25.4,45.8,1007.5,1.56,52.03,297.09,10.040792,11.498838,-15.713329,-0.00071,0.018922,0.014727,-0.000534,-0.000795,7.6e-05,0,2016-02-20 02:42:01
31400,32.08,27.94,25.4,45.78,1007.51,1.09,51.77,296.97,9.984103,11.327094,-15.897723,-0.000736,0.018831,0.014897,-7.1e-05,0.000112,-5.2e-05,0,2016-02-20 02:42:10
31401,32.1,27.95,25.4,45.8,1007.53,1.72,51.72,298.34,10.582483,11.543257,-15.584806,-0.000724,0.018846,0.014964,-0.000444,0.000242,2.9e-05,0,2016-02-20 02:42:21
31402,32.13,27.96,25.4,45.59,1007.51,1.35,51.97,298.95,10.661811,11.442965,-15.177636,-0.000679,0.018822,0.014758,-0.000195,-0.000211,-0.000214,0,2016-02-20 02:42:30
31403,32.09,27.95,25.4,45.74,1007.52,1.66,52.15,299.42,10.762101,11.274965,-15.344106,-0.000679,0.018909,0.014687,0.000543,0.000678,-0.000202,0,2016-02-20 02:42:40
31404,32.13,27.96,25.4,45.87,1007.53,1.37,51.83,299.73,10.841412,10.932057,-15.347829,-0.00066,0.018734,0.014852,6.2e-05,0.000115,-5.3e-05,0,2016-02-20 02:42:50
31405,32.16,27.94,25.4,45.69,1007.55,1.89,52.12,300.28,11.093411,10.852658,-15.236362,-0.00066,0.018743,0.014727,-9e-05,-0.000217,-0.000296,0,2016-02-20 02:43:00
31406,32.03,27.92,25.4,45.71,1007.52,1.0,52.02,301.12,11.240978,10.569868,-14.994888,-0.000684,0.018826,0.014731,6.6e-05,0.000106,-7.6e-05,0,2016-02-20 02:43:11
31407,32.17,27.94,25.4,45.69,1007.53,1.65,52.08,301.64,11.418724,10.355354,-15.09361,-0.000688,0.018844,0.014549,1.9e-05,-0.000468,-1.4e-05,0,2016-02-20 02:43:20
31408,32.17,27.97,25.4,45.77,1007.55,0.99,52.01,302.04,11.366512,10.013022,-14.935728,-0.000706,0.018879,0.014805,0.000464,0.000272,0.000126,0,2016-02-20 02:43:31
31409,32.08,27.94,25.4,45.61,1007.54,1.34,51.99,302.4,11.437856,9.92459,-14.767547,-0.000719,0.019019,0.014789,0.000436,-7.3e-05,1.4e-05,0,2016-02-20 02:43:40
31410,32.1,27.94,25.4,45.88,1007.56,1.72,52.02,303.82,11.814467,9.80739,-14.398404,-0.000662,0.018877,0.014758,0.000757,0.000236,8.4e-05,0,2016-02-20 02:43:51
31411,32.12,27.95,25.4,45.79,1007.55,1.05,51.86,304.59,12.037326,9.488363,-14.476202,-0.000756,0.018819,0.014729,0.000197,0.000226,-9.4e-05,0,2016-02-20 02:44:00
31412,32.1,27.96,25.4,45.72,1007.55,1.44,52.03,304.63,11.737126,9.300926,-14.183987,-0.00064,0.018688,0.014678,0.000212,-4.2e-05,-6.3e-05,0,2016-02-20 02:44:10
31413,32.13,27.94,25.4,45.74,1007.56,1.62,52.14,305.87,12.249085,9.017143,-14.147772,-0.000684,0.01882,0.01469,0.000554,0.00013,-0.000104,0,2016-02-20 02:44:21
31414,32.13,27.95,25.4,45.73,1007.56,1.88,51.8,306.68,12.311495,8.921752,-13.813339,-0.000681,0.018696,0.014918,-0.000133,-0.000227,-0.000166,0,2016-02-20 02:44:30
31415,32.09,27.96,25.39,45.78,1007.54,1.52,52.0,307.08,12.425801,8.754933,-13.778185,-0.000716,0.018806,0.014712,0.000466,0.000332,-0.000149,0,2016-02-20 02:44:41
31416,32.17,27.96,25.4,45.86,1007.56,1.68,52.21,307.02,12.512034,8.697466,-13.901925,-0.000705,0.0189,0.014765,-7.5e-05,-0.00019,0.000121,0,2016-02-20 02:44:50
31417,32.15,27.96,25.4,45.65,1007.57,1.22,52.23,308.0,12.85685,8.549574,-14.03113,-0.000207,0.019112,0.014513,0.000345,0.000238,0.000211,0,2016-02-20 02:45:00
31418,32.07,27.96,25.4,45.86,1007.57,1.48,51.86,308.38,13.009192,8.470633,-13.910226,-0.000616,0.01873,0.014818,-9.3e-05,-0.000204,5e-05,0,2016-02-20 02:45:10
31419,32.12,27.95,25.4,45.73,1007.54,1.65,52.09,309.42,13.251431,8.147139,-13.628425,-0.00071,0.019025,0.014779,-0.000475,-0.000274,-2e-05,0,2016-02-20 02:45:20
31420,32.14,27.95,25.4,45.8,1007.54,1.56,51.94,309.21,12.982959,8.197502,-13.691951,-0.000722,0.019024,0.014898,-0.000196,0.000259,0.00011,0,2016-02-20 02:45:30
31421,32.12,27.96,25.4,45.93,1007.55,1.96,51.98,309.62,13.15042,8.001642,-13.417896,-0.000661,0.018698,0.01474,-0.000819,-0.000571,5.8e-05,0,2016-02-20 02:45:40
31422,32.13,27.94,25.4,45.81,1007.55,1.75,51.94,311.21,13.218732,7.717223,-12.896577,-0.000663,0.018678,0.014854,0.000163,0.000199,0.000184,0,2016-02-20 02:45:51
31423,32.11,27.95,25.39,45.77,1007.54,1.44,51.75,311.51,13.298952,7.687905,-12.915301,-0.000714,0.01883,0.014817,0.000125,0.000443,-0.000171,0,2016-02-20 02:46:00
31424,32.18,27.95,25.4,45.7,1007.59,1.39,52.09,311.5,13.433393,7.548538,-13.119873,-0.000646,0.018932,0.014632,0.000367,0.000428,-4.4e-05,0,2016-02-20 02:46:11
31425,32.17,27.93,25.4,45.74,1007.56,1.1,51.96,312.08,13.505091,7.685021,-12.618154,-0.000743,0.018884,0.014704,0.000118,0.00039,-4.9e-05,0,2016-02-20 02:46:20
31426,32.12,27.94,25.4,45.78,1007.52,1.63,52.14,313.01,13.885404,7.567215,-12.74965,-0.00065,0.01904,0.014774,-1.3e-05,0.000188,1e-06,0,2016-02-20 02:46:31
31427,32.14,27.94,25.4,45.89,1007.54,1.18,51.91,313.04,13.697761,7.394896,-12.639914,-0.00073,0.018945,0.014702,0.000322,0.000456,4.6e-05,0,2016-02-20 02:46:40
31428,32.1,27.93,25.4,45.88,1007.54,1.36,51.98,313.72,13.984267,7.401705,-12.634817,-0.000637,0.018886,0.014902,0.000159,0.000268,-9.7e-05,0,2016-02-20 02:46:50
31429,32.12,27.94,25.39,45.84,1007.52,1.45,51.91,313.53,13.909235,7.195995,-12.759042,-0.000722,0.019032,0.01476,-9.2e-05,-6.3e-05,-0.000111,0,2016-02-20 02:47:00
31430,32.14,27.93,25.39,45.87,1007.52,1.2,51.8,315.01,13.921873,6.836264,-12.135501,-0.000692,0.018884,0.01472,-7.3e-05,0.000206,0.000105,0,2016-02-20 02:47:10
31431,32.15,27.94,25.39,45.76,1007.54,1.56,51.77,314.97,13.862554,6.865447,-12.033607,-0.00076,0.018776,0.014828,3.9e-05,1.6e-05,-9.3e-05,0,2016-02-20 02:47:21
31432,32.12,27.94,25.39,45.77,1007.55,1.77,51.83,316.09,14.113516,6.728339,-11.854412,-0.000683,0.018922,0.014895,-0.000407,-0.000147,-0.000185,0,2016-02-20 02:47:30
31433,32.08,27.94,25.39,45.81,1007.51,1.19,51.8,315.92,13.964426,6.633724,-11.803259,-0.00076,0.018814,0.014992,-0.00053,9e-05,4.9e-05,0,2016-02-20 02:47:41
31434,32.06,27.95,25.39,46.01,1007.5,1.41,51.9,316.75,14.080978,6.429851,-11.429228,-0.000665,0.019113,0.01479,-0.000146,0.00019,-3.5e-05,0,2016-02-20 02:47:50
31435,32.13,27.94,25.39,45.81,1007.55,1.74,51.92,318.31,14.425586,5.952714,-11.441987,-0.000744,0.018921,0.014974,3.8e-05,0.000151,-3.1e-05,0,2016-02-20 02:48:01
31436,32.13,27.94,25.39,45.79,1007.53,2.27,52.17,318.62,14.390833,5.741167,-11.368565,-0.000754,0.01905,0.014848,-0.000469,-0.000321,-6.9e-05,0,2016-02-20 02:48:10
31437,32.1,27.96,25.39,45.92,1007.51,1.72,52.04,318.55,14.392163,5.728577,-11.518939,-0.000743,0.018781,0.014804,-0.000253,8.5e-05,-4.8e-05,0,2016-02-20 02:48:20
31438,32.08,27.95,25.39,45.85,1007.54,1.65,51.92,318.66,14.605983,5.875048,-11.423801,-0.000762,0.018874,0.014731,8.4e-05,0.000411,-4.5e-05,0,2016-02-20 02:48:30
31439,32.03,27.95,25.39,45.92,1007.55,1.33,52.02,319.28,14.524794,5.623903,-11.334552,-0.000695,0.019129,0.014754,-0.000104,-0.00035,-6.4e-05,0,2016-02-20 02:48:40
31440,32.17,27.93,25.38,46.01,1007.56,1.68,52.18,319.55,14.668384,5.427478,-11.522889,-0.000712,0.019058,0.014783,-3e-06,0.000485,-5.8e-05,0,2016-02-20 02:48:51
31441,32.06,27.95,25.39,46.01,1007.57,1.77,51.9,319.49,14.581669,5.670509,-11.266576,-0.000783,0.01903,0.014902,0.000507,0.000526,0.000189,0,2016-02-20 02:49:00
31442,32.12,27.94,25.38,45.88,1007.57,1.46,51.8,319.99,14.702215,5.493678,-11.254886,-0.000766,0.019024,0.014842,0.000329,0.000441,4.3e-05,0,2016-02-20 02:49:11
31443,32.13,27.94,25.39,45.88,1007.56,1.75,52.02,321.8,15.225702,5.184662,-10.892989,-0.000657,0.019028,0.014727,5.2e-05,0.000532,0.000149,0,2016-02-20 02:49:20
31444,32.09,27.93,25.39,45.85,1007.57,1.33,51.78,322.29,15.183054,4.838151,-10.928437,-0.000714,0.018901,0.014886,-0.000289,-0.000203,6e-05,0,2016-02-20 02:49:30
31445,32.13,27.95,25.39,45.85,1007.58,1.5,52.29,322.44,15.283863,4.973033,-10.783493,-0.000637,0.018887,0.014634,-0.00021,-0.000146,4.1e-05,0,2016-02-20 02:49:40
31446,32.12,27.94,25.39,45.93,1007.58,1.8,51.99,322.52,15.169599,4.927348,-10.666897,-0.000739,0.018871,0.014786,0.000478,0.000753,0.000136,0,2016-02-20 02:49:50
31447,32.12,27.93,25.39,45.92,1007.55,1.87,51.79,323.13,14.981482,4.6133,-10.528622,-0.000726,0.018882,0.014852,7.1e-05,0.000333,-0.000157,0,2016-02-20 02:50:01
31448,32.15,27.96,25.39,46.0,1007.54,1.33,51.96,323.91,15.340566,4.706448,-10.272507,-0.000685,0.018955,0.014761,-0.000396,-0.000356,-0.000107,0,2016-02-20 02:50:10
31449,32.08,27.95,25.39,45.74,1007.54,1.58,52.03,324.28,15.294653,4.701028,-10.102218,-0.000692,0.01902,0.01476,0.000182,0.000218,0.000163,0,2016-02-20 02:50:21
31450,32.14,27.94,25.39,45.71,1007.58,1.86,51.99,324.0,15.540618,4.970397,-10.281815,-0.000674,0.018797,0.014864,6e-05,-0.000123,0.000117,0,2016-02-20 02:50:30
31451,32.22,27.95,25.39,45.97,1007.59,1.31,52.09,324.41,15.46839,4.869859,-10.126559,-0.000668,0.018947,0.014612,0.000278,0.000329,0.000219,0,2016-02-20 02:50:41
31452,32.13,27.95,25.39,45.8,1007.56,1.68,51.81,324.75,15.450302,4.553825,-10.113694,-0.000138,0.018902,0.014829,-5.7e-05,1e-05,0.000275,0,2016-02-20 02:50:50
31453,32.13,27.95,25.39,45.98,1007.56,2.08,52.15,325.12,15.552938,4.339204,-10.113915,-0.00071,0.018877,0.014716,-0.000222,-0.00037,-1.9e-05,0,2016-02-20 02:51:01
31454,32.1,27.95,25.39,45.77,1007.59,1.27,52.13,326.25,15.623872,4.03827,-9.999207,-0.000679,0.019054,0.014741,9.5e-05,-0.000122,0.000267,0,2016-02-20 02:51:10
31455,32.18,27.94,25.39,45.86,1007.57,1.36,51.84,325.66,15.605465,4.116936,-10.209308,-0.00075,0.018748,0.014565,-0.000273,-0.000515,-0.000207,0,2016-02-20 02:51:20
31456,32.1,27.95,25.39,45.84,1007.57,1.11,51.73,325.22,15.544761,4.214093,-10.255407,-0.000633,0.018699,0.014834,-0.00074,-0.000176,-2.1e-05,0,2016-02-20 02:51:30
31457,32.13,27.94,25.39,46.04,1007.57,1.82,51.95,325.58,15.501177,4.123019,-10.045622,-0.000677,0.018844,0.014489,-0.000768,-0.000471,0.000264,0,2016-02-20 02:51:40
31458,32.14,27.95,25.39,45.97,1007.55,1.39,51.92,326.06,15.598405,3.857317,-10.020576,-0.000744,0.018841,0.014792,-0.000264,0.000129,3.2e-05,0,2016-02-20 02:51:51
31459,32.1,27.95,25.39,45.96,1007.56,1.46,52.13,326.14,15.51733,3.885016,-9.912285,-0.000659,0.018696,0.014515,-0.000104,-2.9e-05,6.3e-05,0,2016-02-20 02:52:00
31460,32.13,27.94,25.38,45.99,1007.57,1.7,52.12,326.93,15.768849,3.918745,-9.745723,-0.00067,0.018756,0.01488,-0.000138,-0.000182,-2.3e-05,0,2016-02-20 02:52:11
31461,32.1,27.94,25.39,46.05,1007.56,1.73,51.96,327.42,15.850936,3.804748,-9.601328,-0.000716,0.019007,0.014849,9.9e-05,-0.000282,0.000213,0,2016-02-20 02:52:20
31462,32.08,27.93,25.38,46.01,1007.56,1.32,52.18,328.02,15.7143,3.355998,-9.607899,-0.000666,0.018987,0.014709,-0.000361,-5.5e-05,8.3e-05,0,2016-02-20 02:52:30
31463,32.16,27.95,25.39,46.06,1007.54,1.61,52.14,327.88,15.7585,3.344673,-9.740199,-0.000754,0.018954,0.014824,6.6e-05,-8.4e-05,0.000112,0,2016-02-20 02:52:41
31464,32.07,27.93,25.39,45.87,1007.52,1.21,51.98,328.38,15.852904,3.331264,-9.619862,-0.000663,0.018781,0.014522,5.5e-05,0.000106,-1e-06,0,2016-02-20 02:52:50
31465,32.1,27.93,25.39,45.85,1007.53,1.32,52.04,328.83,15.777262,3.266152,-9.395695,-0.000716,0.018847,0.014682,-0.00048,-0.000319,0.000117,0,2016-02-20 02:53:01
31466,32.07,27.92,25.39,45.86,1007.58,1.49,52.05,329.4,16.037634,2.895924,-9.51753,-0.000623,0.018844,0.014587,-0.000264,-0.000331,2.5e-05,0,2016-02-20 02:53:10
31467,32.1,27.94,25.39,45.93,1007.56,1.18,51.99,330.3,16.13771,2.698641,-9.446722,-0.000714,0.018766,0.014692,-0.000165,-0.0002,0.000159,0,2016-02-20 02:53:21
31468,32.11,27.95,25.39,45.88,1007.53,1.29,51.96,330.22,16.048638,2.62368,-9.460465,-0.000608,0.018804,0.014931,2.2e-05,-0.00015,0.000207,0,2016-02-20 02:53:30
31469,32.16,27.92,25.39,45.76,1007.55,1.02,51.85,330.13,15.984231,2.40065,-9.42923,-0.000651,0.018799,0.014749,-0.000885,-0.001156,0.000167,0,2016-02-20 02:53:40
31470,32.15,27.93,25.39,45.88,1007.55,1.07,51.93,331.27,16.073906,2.291655,-9.103021,-0.000668,0.018796,0.014654,-0.000412,-0.000742,-2.6e-05,0,2016-02-20 02:53:51
31471,32.22,27.94,25.39,46.03,1007.55,1.65,52.36,332.22,15.983986,1.978075,-8.907558,-0.00061,0.018808,0.014602,-0.000741,-0.000764,-3.3e-05,0,2016-02-20 02:54:00
31472,32.16,27.95,25.39,45.81,1007.56,1.42,51.8,332.22,16.247367,2.027407,-9.09613,-0.000714,0.01878,0.014922,-0.00051,-0.000973,5.7e-05,0,2016-02-20 02:54:11
31473,32.16,27.94,25.4,45.85,1007.57,1.58,52.0,332.94,16.36779,1.886212,-8.809529,-0.000634,0.018833,0.014675,-0.000719,-0.000649,-0.000114,0,2016-02-20 02:54:20
31474,32.05,27.94,25.39,46.1,1007.57,1.03,51.94,332.15,16.13589,2.092318,-9.036965,-0.000616,0.018696,0.014797,-0.000753,-0.000842,-5.1e-05,0,2016-02-20 02:54:31
31475,32.13,27.93,25.39,45.89,1007.57,1.31,52.07,331.58,16.29549,1.911533,-9.245294,-0.000572,0.018575,0.014405,-0.000449,-0.000934,7.4e-05,0,2016-02-20 02:54:40
31476,32.12,27.93,25.39,45.92,1007.55,1.49,52.48,333.19,16.171443,1.620559,-8.757003,-0.000668,0.019023,0.014427,-0.00094,-0.001234,-0.000129,0,2016-02-20 02:54:50
31477,32.09,27.94,25.39,45.91,1007.6,1.33,52.06,333.54,16.165495,1.624319,-8.799092,-0.000653,0.018934,0.01469,-0.001126,-0.000881,-3.9e-05,0,2016-02-20 02:55:01
31478,32.13,27.95,25.4,45.77,1007.6,0.75,51.72,333.86,16.568388,1.690245,-8.828985,-0.000106,0.018685,0.014622,-0.001147,-0.00113,-0.000403,0,2016-02-20 02:55:10
31479,32.12,27.94,25.4,45.94,1007.6,1.63,52.1,334.26,16.214734,1.264131,-8.617677,-0.00067,0.018806,0.014708,-0.000739,-0.00046,-0.00023,0,2016-02-20 02:55:21
31480,32.12,27.95,25.39,46.0,1007.61,1.45,52.02,334.96,16.179272,1.25326,-8.486063,-0.000683,0.018723,0.014624,0.00017,0.000609,-0.000106,0,2016-02-20 02:55:30
31481,32.13,27.95,25.39,46.02,1007.59,1.54,52.07,334.73,16.082578,1.356658,-8.399011,-0.00071,0.018759,0.014755,0.000272,0.000256,-2e-06,0,2016-02-20 02:55:40
31482,32.11,27.96,25.39,45.84,1007.59,1.5,52.32,334.84,16.058237,1.151059,-8.4256,-0.000686,0.018991,0.014529,0.00058,0.000429,-1.9e-05,0,2016-02-20 02:55:51
